#{"t_start": 1764983017.9507918, "env_id": "ALE/Pong-v5"}
r,l,t
-21.0,984,905.630735
-20.0,837,909.898492
-19.0,1000,913.577229
-19.0,1275,920.153579
-18.0,1471,927.712074
-21.0,1062,933.093018
-19.0,1183,939.504402
-19.0,1175,944.378511
-20.0,1118,950.481124
-20.0,1151,956.484542
-18.0,1458,963.86356
-18.0,1174,972.338417
-20.0,1017,977.86325
-19.0,1256,984.650818
-20.0,960,989.684182
-21.0,1079,995.750111
-20.0,1098,1001.866864
-18.0,1293,1007.128538
-21.0,966,1012.159966
-19.0,1122,1017.948855
-20.0,1169,1023.954456
-18.0,1331,1030.805347
-20.0,1298,1036.061244
-21.0,974,1041.103199
-18.0,1245,1047.702587
-19.0,1057,1054.299805
-20.0,1097,1060.257982
-21.0,1054,1064.604687
-18.0,1264,1071.696808
-20.0,963,1077.877398
-18.0,1490,1089.418688
-17.0,1327,1097.57908
-21.0,1345,1108.529743
-19.0,1374,1120.301836
-20.0,880,1125.715133
-18.0,1334,1136.867837
-19.0,1489,1149.87368
-21.0,959,1156.95935
-20.0,1062,1164.400033
-21.0,1032,1171.501072
-18.0,1516,1182.450418
-15.0,1605,1195.927394
-19.0,1138,1206.062594
-19.0,1120,1216.497596
-19.0,1384,1227.851968
-21.0,1005,1236.805391
-20.0,1018,1245.414043
-20.0,981,1252.071008
-19.0,1499,1264.677209
-17.0,1356,1276.254629
-19.0,1574,1283.482947
-20.0,1081,1288.906671
-17.0,1445,1296.104388
-13.0,1835,1305.437523
-19.0,1385,1311.046681
-16.0,1477,1318.367821
-20.0,1061,1323.688296
-18.0,1232,1329.842631
-21.0,871,1334.122468
-17.0,1335,1340.780365
-20.0,921,1343.895272
-21.0,932,1348.512491
-18.0,1348,1355.393322
-21.0,1400,1362.471004
-17.0,1303,1369.053755
-13.0,1827,1376.895842
-15.0,1498,1384.907753
-21.0,854,1389.453166
-16.0,1634,1398.03414
-18.0,1401,1403.822577
-19.0,1186,1410.184137
-19.0,1269,1417.062222
-21.0,1006,1422.836421
-16.0,1386,1430.282415
-21.0,1104,1434.846712
-18.0,1409,1442.347485
-11.0,1914,1452.25945
-20.0,1182,1458.28351
-16.0,1720,1465.51757
-18.0,1352,1472.448296
-21.0,1186,1478.297768
-20.0,1131,1484.03792
-19.0,1260,1490.349172
-13.0,1869,1498.78981
-15.0,1764,1508.148292
-16.0,1565,1516.366445
-17.0,1331,1523.144581
-18.0,1071,1527.091627
-20.0,1192,1533.13532
-18.0,1334,1540.368638
-16.0,1718,1549.309673
-18.0,1734,1556.573657
-19.0,1175,1562.497592
-19.0,1545,1570.357259
-15.0,1671,1578.845737
-17.0,1287,1585.49914
-15.0,1688,1592.447639
-19.0,1273,1598.771089
-20.0,1428,1606.005605
-16.0,1602,1614.148364
-16.0,1681,1621.411088
-21.0,1005,1626.703858
-12.0,1728,1636.036923
-16.0,1662,1644.924743
-20.0,1227,1649.933758
-20.0,1090,1655.949941
-12.0,2048,1666.729475
-16.0,1545,1674.60918
-18.0,1191,1679.230174
-13.0,2057,1689.822893
-21.0,931,1694.92034
-18.0,1440,1702.786057
-21.0,1294,1709.383355
-17.0,1449,1715.885354
-15.0,1584,1725.090733
-17.0,1287,1731.96483
-17.0,1372,1739.098276
-15.0,1606,1746.341645
-14.0,1765,1755.771333
-13.0,2006,1766.577599
-18.0,1487,1773.073006
-17.0,1434,1780.767047
-19.0,1346,1788.018954
-13.0,1690,1797.165946
-16.0,1533,1803.929602
-13.0,1792,1813.891419
-14.0,1804,1823.500809
-18.0,1672,1832.627055
-17.0,1310,1838.180156
-15.0,1684,1847.615793
-18.0,1676,1856.826178
-19.0,1169,1863.151289
-17.0,1394,1869.131643
-18.0,1263,1875.952454
-11.0,2050,1887.098233
-13.0,2090,1896.930121
-15.0,1725,1906.055228
-13.0,2192,1917.315768
-11.0,2250,1927.386651
-16.0,1846,1936.881425
-15.0,1830,1946.354381
-15.0,1782,1955.854043
-16.0,1571,1962.996881
-15.0,1806,1973.511276
-13.0,2104,1984.34856
-20.0,1347,1990.218307
-9.0,2170,2002.866396
-12.0,1868,2013.400475
-16.0,1845,2021.778925
-15.0,1444,2030.094377
-16.0,1542,2038.239106
-10.0,2621,2050.051843
-11.0,1889,2059.676668
-15.0,2053,2070.433213
-8.0,2480,2083.3627
-13.0,1864,2093.262548
-9.0,2257,2105.043689
-7.0,2431,2116.451319
-11.0,1748,2125.786208
-11.0,2200,2137.035484
-13.0,2138,2146.567508
-10.0,2440,2159.314776
-8.0,2423,2170.447243
-12.0,2412,2182.85087
-16.0,1608,2191.00783
-18.0,1417,2198.973871
-7.0,2638,2211.18246
-9.0,2224,2222.77889
-9.0,2150,2232.153179
-12.0,1773,2241.055516
-16.0,2055,2251.460553
-13.0,1778,2260.377203
-12.0,2183,2270.050411
-9.0,2051,2280.394147
-7.0,2154,2291.111339
-5.0,2966,2304.681538
-15.0,2265,2316.873196
-5.0,2632,2329.987924
-7.0,2237,2341.415763
-5.0,2719,2354.399606
-15.0,2029,2365.00808
-9.0,2506,2378.243164
-14.0,2046,2388.960659
-4.0,2694,2402.960166
-15.0,1826,2412.276826
-7.0,2936,2425.437362
-13.0,1671,2433.745735
-14.0,1876,2443.233049
-6.0,3330,2458.875504
-13.0,1790,2468.182038
3.0,3489,2484.5157
-6.0,3102,2501.173403
-3.0,2944,2514.682038
-10.0,2349,2526.511496
-10.0,2064,2537.106919
-5.0,2832,2549.870041
-4.0,3055,2565.466501
-1.0,3086,2579.521415
-5.0,2805,2593.609154
-4.0,3111,2607.825612
-5.0,2848,2622.486887
1.0,3226,2637.384099
-8.0,2585,2650.858223
-3.0,2838,2664.100662
8.0,2747,2677.91904
11.0,2508,2691.648764
8.0,2742,2704.414795
2.0,3279,2721.370479
-6.0,2464,2732.483103
7.0,2848,2747.011241
-6.0,2956,2760.448721
-7.0,2548,2773.464328
-7.0,2344,2785.351611
-5.0,2321,2795.665324
7.0,2449,2808.077483
2.0,3025,2822.024247
7.0,2563,2835.07121
-2.0,2718,2847.607121
1.0,2871,2862.286592
5.0,3030,2877.805413
8.0,2740,2890.39648
-5.0,2632,2903.829492
8.0,2465,2915.027885
11.0,2769,2929.396507
7.0,2605,2941.159209
4.0,2927,2956.361154
5.0,2834,2969.285716
12.0,3047,2984.781231
8.0,2760,2999.285799
12.0,2286,3009.726
7.0,3232,3026.700078
7.0,2659,3040.96964
7.0,2431,3056.796026
9.0,2612,3069.843411
-6.0,2389,3082.773778
11.0,2400,3094.085344
10.0,2334,3106.352484
11.0,2419,3118.958815
6.0,3224,3134.220681
12.0,2195,3145.648967
7.0,2480,3157.604598
10.0,2212,3169.969092
13.0,2568,3184.197514
12.0,2384,3196.675941
11.0,2249,3208.217276
7.0,3147,3222.690639
9.0,2396,3235.076063
12.0,2463,3246.97144
9.0,2929,3262.293335
12.0,2496,3275.112075
11.0,2541,3286.70691
11.0,2648,3300.306401
8.0,2435,3311.145694
11.0,2674,3324.823441
8.0,2445,3337.527607
8.0,2881,3351.250819
5.0,2990,3366.78593
14.0,2929,3381.080782
7.0,3285,3398.748805
13.0,2968,3412.390968
12.0,2926,3427.410074
11.0,2732,3440.030476
16.0,2738,3454.472984
10.0,2828,3468.318256
13.0,2692,3484.149289
10.0,2769,3498.487007
9.0,3296,3516.030519
13.0,2480,3528.108702
9.0,2628,3541.622414
12.0,2569,3553.228817
10.0,2544,3566.461658
7.0,2867,3581.481038
13.0,2602,3593.429729
10.0,3131,3609.700651
6.0,3224,3625.068553
12.0,2729,3639.587918
10.0,2796,3652.694806
10.0,2749,3667.481258
10.0,2760,3680.188141
14.0,2560,3693.568112
13.0,2662,3705.724155
13.0,2740,3721.352993
11.0,3007,3736.731077
8.0,2825,3749.895818
13.0,2384,3763.278837
9.0,2507,3775.170968
10.0,2591,3788.440448
14.0,2532,3799.84415
17.0,3003,3815.71577
15.0,2693,3829.691851
11.0,3167,3845.215139
13.0,2809,3860.215003
13.0,2367,3872.715486
11.0,2395,3886.479458
9.0,2858,3900.602715
6.0,2833,3915.705628
15.0,2503,3927.193379
13.0,2673,3941.285216
16.0,3156,3956.493722
12.0,2822,3971.073483
13.0,3413,3987.553999
10.0,3300,4006.431315
17.0,2958,4020.968287
14.0,3037,4037.608596
14.0,2846,4051.00261
12.0,3212,4067.481565
15.0,2612,4079.861959
10.0,2676,4094.254272
13.0,2804,4107.484829
14.0,2808,4122.888611
14.0,2816,4136.097536
13.0,2359,4148.239082
8.0,3127,4164.442335
15.0,2893,4177.810987
8.0,2828,4192.26793
17.0,2783,4204.93075
14.0,2910,4219.828181
10.0,2675,4231.985672
13.0,2444,4244.367716
14.0,2410,4256.815114
10.0,2421,4267.88887
13.0,2482,4280.529301
9.0,2556,4292.036587
16.0,2768,4306.098218
14.0,2959,4319.644739
17.0,3026,4335.08585
18.0,3173,4349.860475
13.0,2883,4364.929093
15.0,2993,4380.530809
13.0,2920,4394.853899
19.0,3086,4412.181222
16.0,2898,4425.549829
11.0,2517,4438.633827
12.0,2928,4452.032607
10.0,2542,4465.007198
14.0,2936,4478.246739
9.0,2970,4493.479271
15.0,3046,4507.301502
14.0,2791,4521.564354
15.0,2945,4536.262705
9.0,3076,4552.560687
15.0,2512,4565.381742
13.0,2512,4576.869767
16.0,2757,4591.038214
7.0,3043,4605.232665
14.0,2889,4620.100322
11.0,3207,4634.860624
8.0,2478,4649.336923
10.0,2561,4661.779566
12.0,2696,4675.719908
18.0,3161,4690.302281
11.0,3013,4705.716144
17.0,3099,4719.96379
20.0,2847,4734.574857
17.0,2832,4749.144263
18.0,2742,4761.591229
18.0,2984,4776.970789
18.0,3024,4790.846929
15.0,3147,4807.034996
15.0,3160,4821.368442
13.0,3240,4838.216739
15.0,3465,4854.617368
14.0,2707,4868.826213
17.0,2899,4882.274681
13.0,3238,4899.019849
11.0,3271,4915.101404
13.0,3243,4932.26769
16.0,2829,4945.178081
13.0,3013,4960.744375
15.0,2915,4973.994089
15.0,2841,4988.571175
16.0,3418,5004.570834
19.0,2741,5018.638159
18.0,2776,5031.45169
20.0,3086,5047.285185
13.0,3122,5061.575785
18.0,3073,5077.444367
10.0,3017,5091.433028
15.0,2790,5105.908213
11.0,3036,5119.784033
10.0,3103,5135.711789
19.0,2483,5148.316877
16.0,2698,5160.636412
11.0,3183,5177.191262
20.0,3185,5192.081741
14.0,3025,5207.729962
18.0,2628,5219.909334
20.0,2642,5233.584945
16.0,3287,5248.866884
14.0,2665,5262.535688
13.0,2860,5275.327624
19.0,2944,5290.334996
16.0,2620,5301.959646
16.0,2859,5316.530825
10.0,3010,5331.856495
18.0,2848,5344.936013
8.0,2954,5359.971271
18.0,2708,5372.271568
16.0,2472,5384.978362
8.0,2829,5398.192638
4.0,2978,5413.999925
20.0,2392,5425.168904
16.0,2710,5439.665037
7.0,2857,5453.394664
15.0,2774,5468.247638
11.0,2838,5483.408327
13.0,2436,5494.811103
15.0,2729,5509.505933
9.0,2915,5523.628792
18.0,2521,5537.183012
17.0,2627,5549.713287
20.0,2588,5563.313995
13.0,2680,5576.51882
19.0,2481,5589.197569
5.0,3073,5604.9228
20.0,2444,5615.991905
16.0,2721,5630.209976
17.0,2513,5641.4579
18.0,2483,5654.310164
18.0,2520,5667.12246
18.0,2648,5678.960301
16.0,2759,5693.175073
13.0,2880,5706.282179
14.0,2826,5721.106032
15.0,2665,5733.427264
15.0,2823,5748.611742
17.0,2859,5762.074558
18.0,2467,5774.482398
17.0,2648,5788.247851
16.0,2483,5799.675421
14.0,2604,5813.556101
18.0,2383,5824.73561
18.0,2522,5838.753607
11.0,2842,5851.888206
18.0,2415,5865.609527
12.0,3122,5881.925781
15.0,2640,5895.027233
20.0,2332,5906.803984
17.0,2606,5918.457866
12.0,2771,5932.588576
19.0,2636,5944.431826
16.0,2584,5958.481665
15.0,2722,5973.135723
19.0,2561,5985.272624
20.0,2337,5997.766708
14.0,2553,6010.128757
9.0,2822,6025.74997
13.0,2657,6038.34415
14.0,2642,6052.117532
15.0,2513,6065.033903
14.0,2620,6077.558696
16.0,2747,6092.18519
12.0,2640,6104.106672
19.0,2529,6117.126399
14.0,2765,6130.043818
18.0,2605,6143.757711
15.0,2633,6157.685836
19.0,2367,6168.611668
18.0,2627,6182.663835
20.0,2278,6193.127571
14.0,2834,6208.307795
13.0,2765,6221.493411
14.0,2555,6235.402854
17.0,2519,6248.759949
13.0,2592,6260.377536
17.0,2478,6273.001541
19.0,2431,6283.655305
15.0,2707,6297.635188
