#{"t_start": 1764983017.8911288, "env_id": "ALE/Pong-v5"}
r,l,t
-20.0,1013,323.835006
-20.0,837,326.564527
-21.0,1035,331.727592
-21.0,886,336.180035
-21.0,764,339.95818
-21.0,914,344.511641
-21.0,884,349.016981
-20.0,921,353.728107
-21.0,1187,358.222401
-20.0,1098,363.760292
-21.0,824,367.71977
-21.0,854,371.91782
-21.0,965,376.674661
-20.0,1012,381.644923
-21.0,854,385.93905
-21.0,1005,389.414035
-20.0,897,393.812095
-21.0,932,398.772348
-21.0,1044,403.888676
-21.0,884,408.230642
-21.0,853,412.453938
-21.0,872,416.69638
-19.0,1066,420.55199
-21.0,1005,425.571844
-21.0,1096,431.006185
-21.0,903,435.487475
-21.0,886,439.844238
-21.0,792,443.825919
-21.0,1036,447.527522
-21.0,946,452.635187
-21.0,1035,458.009684
-21.0,946,462.740929
-21.0,987,467.827893
-20.0,1099,473.460434
-20.0,948,478.68611
-18.0,1122,483.017136
-21.0,933,488.157214
-21.0,825,492.299494
-20.0,1261,498.544217
-20.0,899,503.047873
-19.0,1135,508.732878
-21.0,889,511.705724
-21.0,1185,517.645332
-20.0,1261,523.894195
-21.0,884,528.918288
-20.0,1075,534.547031
-20.0,866,538.99056
-20.0,1069,542.901018
-19.0,1022,548.063937
-18.0,1117,553.801354
-19.0,1082,559.273793
-21.0,824,563.721742
-20.0,1221,569.957654
-20.0,865,572.83914
-21.0,824,577.139276
-21.0,820,581.772927
-19.0,1092,587.392597
-21.0,1228,593.461785
-19.0,1044,598.573045
-21.0,824,601.170862
-21.0,932,605.833118
-21.0,885,610.224901
-21.0,1104,615.712604
-21.0,904,620.176913
-20.0,1130,625.8681
-20.0,945,630.581989
-21.0,914,633.682079
-21.0,1002,638.55777
-21.0,916,643.11144
-21.0,993,648.047894
-21.0,913,652.56407
-21.0,764,656.412426
-20.0,837,660.578419
-21.0,974,664.009088
-21.0,940,668.629607
-21.0,1006,673.623671
-19.0,1138,679.318977
-20.0,1163,685.059517
-17.0,1195,691.168777
-20.0,1217,697.583375
-20.0,1136,703.988206
-19.0,1227,710.596339
-21.0,854,714.958602
-19.0,1257,721.395819
-18.0,1131,725.713473
-21.0,852,730.098175
-19.0,1117,735.811847
-21.0,1006,740.892491
-19.0,1199,746.9083
-19.0,976,751.668016
-20.0,957,754.974275
-20.0,938,759.606351
-20.0,837,763.840862
-20.0,1088,769.132564
-18.0,1315,775.801106
-21.0,962,780.574154
-21.0,904,784.96145
-21.0,824,787.659011
-21.0,824,791.73927
-19.0,1170,797.651303
-21.0,1147,803.47733
-21.0,1082,808.872672
-21.0,945,813.547934
-20.0,959,816.782232
-20.0,1041,822.074221
-21.0,885,826.41683
-20.0,1019,831.519299
-19.0,1191,837.483322
-19.0,1195,843.663488
-20.0,1214,848.155412
-19.0,1316,854.87843
-19.0,1084,860.404098
-18.0,1277,866.803884
-21.0,1065,872.129992
-20.0,979,877.139943
-21.0,1247,882.459701
-21.0,824,886.542953
-18.0,1439,893.842177
-21.0,904,898.41519
-20.0,1231,904.670372
-21.0,1207,909.381231
-20.0,1241,915.833031
-20.0,1202,922.066797
-19.0,1490,929.658339
-18.0,1197,936.12783
-18.0,1161,940.647301
-19.0,1251,947.435819
-18.0,1297,954.378403
-21.0,1035,959.853898
-19.0,1210,966.173918
-17.0,1391,975.965498
-13.0,2103,987.336452
-21.0,820,991.571876
-19.0,1077,997.74371
-20.0,1110,1002.122249
-20.0,1130,1008.018737
-17.0,1575,1016.19425
-20.0,837,1020.415803
-18.0,1588,1028.662858
-18.0,1281,1033.762976
-19.0,1351,1040.725773
-21.0,901,1045.466122
-19.0,1095,1051.891304
-18.0,1296,1059.16281
-19.0,1229,1064.379676
-19.0,1637,1073.603194
-18.0,1167,1082.200507
-19.0,948,1089.683691
-19.0,1256,1097.160647
-19.0,1239,1107.420357
-21.0,1061,1116.038422
-18.0,1212,1124.678817
-17.0,1523,1137.449461
-20.0,865,1144.947096
-21.0,782,1151.585236
-17.0,1484,1162.275358
-19.0,1018,1169.475909
-19.0,1241,1178.107781
-19.0,1443,1188.48737
-16.0,1487,1202.833604
-21.0,1065,1212.295933
-19.0,1098,1220.809389
-17.0,1430,1233.893084
-19.0,1119,1243.613736
-20.0,837,1249.090458
-20.0,1072,1257.842885
-17.0,1552,1271.386197
-16.0,1581,1280.407519
-14.0,1801,1289.645495
-20.0,1040,1294.844912
-18.0,1462,1302.198619
-16.0,1405,1309.30224
-20.0,1089,1313.327961
-18.0,1215,1319.4988
-17.0,1508,1327.117184
-17.0,1428,1334.269398
-19.0,1080,1339.59887
-19.0,1211,1344.293517
-14.0,1679,1352.851204
-20.0,1157,1358.766735
-18.0,1249,1365.03395
-19.0,1045,1370.264931
-21.0,1128,1374.428555
-18.0,1279,1381.120835
-20.0,1088,1386.96703
-21.0,944,1391.840055
-15.0,1863,1401.689488
-18.0,1404,1407.569737
-19.0,1196,1414.039801
-17.0,1414,1422.166469
-18.0,1199,1428.489697
-18.0,1286,1434.236298
-19.0,1192,1440.514617
-18.0,1332,1447.332903
-17.0,1625,1455.752205
-20.0,1317,1462.402167
-18.0,1261,1467.373322
-15.0,1523,1475.046915
-20.0,1114,1480.562417
-21.0,1003,1485.562011
-19.0,1198,1491.626637
-16.0,1403,1497.463922
-19.0,1249,1504.057258
-16.0,1763,1513.332339
-19.0,1192,1519.498764
-19.0,1503,1525.660862
-15.0,1558,1533.753845
-17.0,1337,1540.972285
-18.0,1248,1547.368793
-18.0,1319,1554.088289
-19.0,1358,1559.489269
-19.0,1413,1566.720505
-19.0,1192,1572.706612
-17.0,1432,1580.060867
-18.0,1434,1585.962206
-16.0,1653,1594.255657
-17.0,1569,1602.216759
-18.0,1291,1608.738551
-17.0,1526,1616.560211
-19.0,1272,1621.823837
-20.0,1129,1627.791325
-16.0,1306,1634.834233
-11.0,1743,1644.189182
-14.0,1721,1652.079158
-19.0,1679,1661.278225
-16.0,1451,1668.798204
-18.0,1468,1676.263901
-14.0,1558,1682.848972
-17.0,1407,1689.987206
-13.0,1594,1698.772367
-20.0,1291,1705.558778
-18.0,1276,1710.722604
-19.0,1138,1717.077662
-17.0,1450,1725.342974
-18.0,1173,1731.594141
-17.0,1626,1740.23734
-19.0,1304,1745.769926
-18.0,1278,1752.417265
-14.0,1588,1760.985253
-16.0,1701,1770.185429
-16.0,1636,1777.541376
-17.0,1501,1785.602914
-16.0,1526,1793.824711
-17.0,1416,1801.506357
-18.0,1505,1808.357375
-15.0,1832,1818.052875
-14.0,1595,1826.757613
-13.0,1935,1835.823636
-19.0,1149,1842.049786
-13.0,1852,1852.336328
-16.0,1708,1861.676913
-16.0,1767,1869.880787
-15.0,1555,1878.343482
-19.0,1303,1885.348588
-17.0,1331,1892.455372
-19.0,1360,1898.536074
-16.0,1751,1907.524353
-15.0,1890,1917.118295
-12.0,1781,1924.669433
-11.0,2176,1935.836431
-15.0,1856,1945.336689
-17.0,1346,1952.462892
-15.0,1376,1958.474033
-19.0,1271,1965.557466
-7.0,2307,1978.374293
-16.0,2069,1987.788866
-15.0,1864,1998.457967
-18.0,1431,2007.044324
-11.0,2219,2017.535147
-12.0,2322,2030.750607
-17.0,1604,2039.134293
-15.0,1638,2047.571889
-11.0,2131,2056.928223
-19.0,1435,2064.296228
-13.0,1833,2074.759093
-18.0,1493,2081.691383
-15.0,1992,2092.097582
-17.0,1522,2100.099481
-16.0,1728,2109.083837
-13.0,1797,2117.208504
-14.0,1795,2126.673635
-13.0,1605,2134.802698
-12.0,1886,2143.045651
-11.0,1930,2153.018204
-11.0,2074,2163.917519
-13.0,2047,2173.133888
-8.0,2374,2185.293967
-16.0,1498,2192.891623
-19.0,1344,2200.46905
-8.0,2202,2210.391489
-12.0,2366,2222.746166
-9.0,2251,2232.708024
-8.0,2568,2245.697376
-16.0,1752,2254.432542
-10.0,2093,2263.673599
-14.0,1897,2273.270755
-18.0,1440,2280.632688
-12.0,2100,2291.146912
-10.0,2146,2300.50864
-6.0,2572,2313.989991
-7.0,2499,2326.507905
-5.0,2333,2338.416669
3.0,2536,2351.761097
-13.0,1789,2359.563192
-12.0,2270,2371.252165
-14.0,1856,2381.293878
-10.0,2089,2392.02975
-4.0,2739,2406.311527
-6.0,2512,2417.358778
-15.0,2009,2427.404963
3.0,3292,2443.946193
6.0,2536,2455.315118
-3.0,2838,2470.419227
-11.0,2174,2480.042941
-9.0,2450,2493.474076
-9.0,2206,2504.537021
-5.0,2443,2515.561907
-12.0,2684,2529.193528
-2.0,2759,2541.742019
4.0,2897,2556.442034
-7.0,2492,2569.133735
7.0,2664,2581.100685
-8.0,2658,2594.564889
3.0,2673,2606.471049
-6.0,2805,2620.912893
3.0,2872,2634.034961
-3.0,2906,2648.900227
-3.0,2886,2662.677132
2.0,2714,2676.34909
6.0,2446,2689.782538
-5.0,2991,2703.85087
-3.0,2848,2718.518586
5.0,3070,2732.733252
8.0,2560,2745.758102
3.0,3100,2759.999751
-6.0,2934,2775.009522
-3.0,3080,2789.113427
9.0,2529,2801.950956
-1.0,3229,2817.034005
2.0,3034,2832.543825
3.0,3140,2847.252865
-3.0,2679,2861.023613
-1.0,3552,2877.633696
9.0,2380,2889.820171
4.0,2831,2904.397622
9.0,2366,2915.174031
10.0,2513,2928.165594
-8.0,2571,2939.860234
5.0,2668,2953.724398
9.0,3093,2969.571063
6.0,3056,2983.627092
11.0,2482,2996.604911
10.0,2864,3010.127306
4.0,3282,3027.374485
6.0,2920,3043.368467
6.0,2576,3059.694681
12.0,2571,3072.420244
13.0,2514,3086.075776
8.0,2692,3098.916116
10.0,2230,3110.515197
9.0,2637,3122.779302
6.0,2526,3135.852497
12.0,2520,3148.98045
11.0,2680,3162.216578
12.0,2378,3176.381202
8.0,2509,3189.475222
7.0,2377,3201.661228
12.0,2607,3215.045949
11.0,2676,3227.146151
11.0,2293,3239.078714
8.0,2809,3253.071074
8.0,2831,3267.497757
12.0,2405,3278.180593
13.0,2360,3290.528383
7.0,3099,3306.407635
11.0,2380,3316.993767
11.0,2467,3329.843393
10.0,2659,3342.088455
8.0,2603,3355.888432
12.0,2769,3368.464911
13.0,2844,3384.131525
13.0,2934,3399.882142
7.0,3032,3413.933801
12.0,2731,3427.954234
13.0,2705,3440.353736
4.0,3118,3457.024569
16.0,2601,3469.543712
8.0,2602,3484.934685
11.0,2655,3498.546285
17.0,2826,3513.254654
7.0,2978,3528.340945
8.0,2603,3541.768586
11.0,2559,3553.288092
10.0,2588,3566.701649
11.0,2614,3580.410941
9.0,2852,3593.64668
14.0,2901,3608.545111
14.0,3211,3623.765077
12.0,2694,3638.108838
5.0,3285,3653.744299
8.0,3034,3670.073623
16.0,2601,3681.99793
10.0,2534,3695.092947
18.0,2824,3708.196715
9.0,2862,3724.45955
13.0,2709,3736.72511
9.0,2714,3750.864281
13.0,2304,3763.808606
10.0,2361,3774.793682
9.0,2360,3786.948272
8.0,2556,3798.480955
12.0,2696,3812.652232
10.0,3170,3829.150621
8.0,2698,3842.131382
12.0,2984,3858.36017
13.0,3128,3875.151685
12.0,2619,3889.514954
8.0,2949,3904.059207
7.0,2928,3919.869663
14.0,2546,3931.440094
19.0,2940,3947.053127
17.0,2857,3960.687844
9.0,2901,3975.596242
11.0,3155,3991.422933
10.0,3027,4008.384686
15.0,3257,4024.334404
15.0,3040,4041.03603
17.0,3001,4054.918642
14.0,3001,4070.598246
11.0,2675,4083.395091
16.0,2952,4099.342457
12.0,2881,4112.840657
14.0,2997,4129.373693
15.0,2676,4141.44744
12.0,2523,4154.402448
11.0,3162,4169.226755
16.0,2801,4183.577412
12.0,2655,4197.222942
14.0,2808,4209.957406
10.0,2813,4224.406698
9.0,2630,4236.256796
14.0,2630,4249.714459
9.0,2977,4263.661466
13.0,2431,4276.143414
13.0,2453,4288.683781
12.0,2534,4300.139957
17.0,2844,4314.633601
16.0,3028,4328.366429
11.0,3181,4344.83488
17.0,3028,4359.109211
10.0,2970,4374.561346
12.0,2618,4386.610074
14.0,2778,4401.921849
17.0,3109,4417.378032
8.0,3267,4434.310416
8.0,2775,4446.898479
13.0,2441,4459.363779
6.0,3089,4473.491883
13.0,2864,4488.030267
15.0,3082,4503.810345
17.0,3019,4517.613734
16.0,3099,4534.119244
11.0,3195,4550.079113
12.0,2491,4562.763575
11.0,2416,4573.682243
12.0,3140,4589.910771
13.0,3102,4604.339932
18.0,2940,4619.521076
10.0,3164,4634.190279
9.0,2758,4650.361712
11.0,2811,4663.933188
8.0,2742,4678.213022
17.0,3196,4692.891767
18.0,3125,4708.856232
16.0,3031,4722.740324
9.0,3265,4739.418355
16.0,2819,4752.304816
12.0,2927,4767.451596
13.0,2881,4780.59915
10.0,2971,4795.778667
18.0,3172,4810.445555
18.0,2984,4825.76989
16.0,3190,4840.69086
15.0,3207,4857.367625
13.0,2768,4871.938619
18.0,3121,4886.475864
15.0,3215,4903.013424
11.0,2849,4917.199374
17.0,3039,4932.995695
11.0,3081,4947.26971
16.0,3054,4963.006768
20.0,2852,4975.911744
14.0,3293,4992.832725
17.0,3394,5008.588882
16.0,3232,5025.219947
18.0,2999,5038.994059
18.0,3139,5054.930342
13.0,3103,5069.201519
17.0,2958,5084.421063
19.0,2687,5096.528817
16.0,2541,5109.718588
17.0,3125,5123.977362
14.0,2894,5138.923745
18.0,2625,5150.640363
9.0,2949,5165.93583
15.0,3045,5180.287205
14.0,2933,5195.381958
18.0,2446,5208.132387
20.0,2704,5220.559284
16.0,2600,5233.907432
11.0,3098,5248.265301
16.0,2586,5261.516607
15.0,2980,5274.96368
13.0,3450,5292.46935
15.0,2998,5306.119653
18.0,3002,5321.305911
16.0,2897,5334.544939
12.0,2692,5348.28751
20.0,2739,5362.313057
18.0,2632,5374.09815
16.0,2696,5388.072434
15.0,2557,5399.909545
10.0,2487,5413.100643
21.0,2430,5424.41523
8.0,3053,5440.857522
11.0,2959,5455.055462
11.0,2917,5470.773659
19.0,2691,5485.147602
20.0,2433,5496.637566
17.0,2697,5511.133082
14.0,2664,5523.976414
19.0,2670,5538.314868
11.0,2897,5552.137973
14.0,2711,5566.523137
18.0,2519,5578.739027
15.0,2566,5591.77141
14.0,2828,5606.332628
17.0,2533,5618.011154
16.0,2463,5630.768963
14.0,2663,5642.858527
17.0,2546,5656.010153
17.0,2576,5669.040438
16.0,2715,5681.27546
7.0,3102,5697.223458
20.0,2296,5707.374662
20.0,2388,5719.924408
16.0,2835,5733.209569
17.0,2549,5746.860714
19.0,2422,5759.658653
20.0,2505,5770.707061
21.0,2379,5782.907947
16.0,2634,5794.928477
18.0,2607,5808.681756
17.0,2468,5822.048424
13.0,2645,5835.039824
18.0,2610,5848.70561
14.0,2741,5861.824724
19.0,2540,5875.732905
16.0,2703,5889.04465
15.0,2591,5902.246657
12.0,2953,5915.667887
16.0,2492,5928.364262
15.0,2592,5941.642987
11.0,2896,5955.4067
16.0,2860,5971.017267
18.0,2481,5982.620913
12.0,2799,5997.69972
14.0,2464,6009.552579
17.0,2389,6022.560617
16.0,2441,6035.842619
15.0,2543,6047.594424
15.0,2688,6061.44679
15.0,2751,6074.545407
21.0,2368,6087.20205
15.0,2631,6099.175507
12.0,2929,6114.261215
15.0,2684,6128.247532
15.0,2724,6140.82435
17.0,2603,6154.40293
18.0,2479,6166.057955
14.0,2647,6180.317895
19.0,2402,6191.476257
17.0,2480,6204.775112
11.0,2662,6218.995734
19.0,2415,6230.390817
13.0,2725,6245.101715
20.0,2455,6256.067857
19.0,2624,6269.4686
11.0,2899,6282.571041
15.0,2641,6296.08302
