#{"t_start": 1764983017.96889, "env_id": "ALE/Pong-v5"}
r,l,t
-16.0,1359,1629.817085
-19.0,1331,1637.051206
-18.0,1487,1645.091823
-18.0,1339,1650.882661
-17.0,1352,1658.24892
-16.0,1553,1666.37572
-21.0,1134,1672.116873
-18.0,1487,1678.259144
-17.0,1524,1686.072873
-19.0,1383,1693.331329
-18.0,1193,1699.973505
-18.0,1258,1706.516133
-16.0,1656,1713.676395
-16.0,1658,1723.319593
-19.0,1202,1729.92153
-16.0,1604,1738.329104
-14.0,1613,1745.605763
-18.0,1518,1753.657653
-12.0,2522,1767.358743
-19.0,1330,1773.072754
-18.0,1577,1781.562531
-15.0,1774,1791.234916
-7.0,2257,1801.897171
-14.0,1635,1810.826179
-13.0,1862,1820.760736
-14.0,1636,1829.678252
-17.0,1420,1835.941694
-13.0,1901,1846.508827
-17.0,1490,1854.565926
-18.0,1417,1862.295704
-18.0,1321,1867.975703
-13.0,1807,1877.904435
-18.0,1567,1886.401141
-12.0,1879,1894.911192
-16.0,1675,1904.071885
-18.0,1410,1911.274043
-14.0,1503,1918.87819
-13.0,1955,1927.273217
-17.0,1966,1937.277804
-13.0,1888,1946.919718
-7.0,2351,1958.287024
-17.0,1421,1966.355721
-14.0,1910,1976.979541
-15.0,1426,1984.416817
-14.0,1788,1992.724329
-15.0,1503,2001.529659
-9.0,2138,2013.727178
-7.0,2798,2027.532301
-15.0,1411,2035.314867
-17.0,1381,2042.425009
-14.0,1640,2049.294256
-16.0,1386,2056.288031
-10.0,2147,2067.262053
-13.0,2015,2077.822388
-11.0,2174,2089.360501
-3.0,3101,2105.662234
-14.0,1613,2112.621389
-16.0,1692,2121.863569
-15.0,1613,2130.190782
-12.0,2145,2139.665445
-11.0,2051,2150.250028
-11.0,2342,2162.722539
-20.0,1141,2168.64321
-15.0,1773,2176.292227
-14.0,1927,2186.131498
-16.0,1570,2194.213352
-16.0,1738,2202.320444
-15.0,1951,2212.47511
-12.0,1900,2222.26319
-6.0,2690,2234.441027
-18.0,1417,2241.614458
-13.0,1700,2250.19476
-19.0,1634,2258.412335
-8.0,2339,2268.876449
-9.0,2025,2279.117855
-13.0,1923,2288.711869
-11.0,2293,2298.755632
-5.0,2737,2313.174982
-5.0,2367,2324.905387
-13.0,1751,2334.017292
-3.0,2871,2349.00684
-3.0,3047,2363.600751
-9.0,2218,2375.269489
-5.0,2556,2388.775323
-11.0,2071,2399.586491
-14.0,1584,2407.747306
-9.0,2541,2418.941205
-11.0,1750,2427.741174
-9.0,2366,2439.634886
-10.0,2437,2450.435892
-4.0,2825,2465.307261
7.0,2578,2478.60464
-1.0,3257,2494.695052
-9.0,1974,2504.459767
-11.0,2045,2513.432522
-7.0,2290,2525.040686
7.0,2412,2537.336444
-10.0,2637,2549.08918
-1.0,3330,2566.019403
1.0,3323,2581.270754
-6.0,2450,2593.606283
9.0,2878,2606.493504
1.0,2747,2620.576958
-3.0,2800,2633.376964
6.0,2591,2646.472865
2.0,2968,2662.22893
-2.0,3258,2677.102004
-2.0,2987,2693.505463
6.0,3017,2707.568595
10.0,2725,2721.604224
-10.0,2271,2731.643013
2.0,2765,2745.680892
-4.0,3039,2759.650554
1.0,3088,2775.36459
2.0,2877,2788.465385
6.0,2676,2802.126425
2.0,2730,2816.181427
4.0,2952,2829.674081
3.0,2839,2844.251746
-1.0,2628,2856.3186
3.0,3087,2872.234073
3.0,2939,2885.750094
-5.0,2504,2898.364538
4.0,3186,2913.375512
7.0,2535,2926.502781
11.0,2719,2938.944438
-1.0,2960,2954.217356
11.0,2381,2966.31495
7.0,3076,2980.497093
9.0,2965,2996.025432
11.0,2402,3007.040725
11.0,2900,3022.177467
8.0,2790,3036.532009
11.0,2264,3051.52139
9.0,2396,3063.807866
7.0,2514,3077.683214
6.0,2411,3090.732202
8.0,2851,3104.310035
9.0,2326,3116.40146
10.0,2530,3128.104838
10.0,2368,3140.418829
13.0,2367,3152.699397
16.0,2581,3165.636199
10.0,2292,3179.727988
11.0,2480,3192.176198
7.0,2555,3205.339726
6.0,2816,3218.101091
11.0,2295,3229.779173
11.0,2314,3241.856596
13.0,2528,3254.236334
11.0,2704,3268.009386
9.0,2659,3280.145029
11.0,2437,3292.763579
10.0,2366,3304.75594
6.0,2745,3317.189048
8.0,2419,3329.674042
13.0,2404,3340.560714
8.0,2415,3353.279721
13.0,2806,3367.758059
10.0,2639,3380.557312
6.0,2970,3396.753785
13.0,3009,3410.698784
14.0,2762,3424.898008
9.0,2944,3438.561241
14.0,3073,3454.744066
15.0,2853,3468.780266
9.0,2300,3482.218229
12.0,2617,3496.044746
12.0,2552,3509.386945
8.0,2934,3524.212719
12.0,2179,3535.574511
12.0,2825,3550.05665
11.0,2359,3560.666113
5.0,2643,3574.439303
12.0,2915,3588.116354
14.0,3177,3604.485627
11.0,3008,3618.742418
16.0,2876,3633.60821
10.0,2934,3647.702708
10.0,2754,3662.473408
9.0,2796,3675.516938
12.0,2300,3687.406152
14.0,2743,3701.614557
14.0,2609,3713.969686
14.0,2819,3729.571188
12.0,2686,3741.856296
10.0,2704,3756.35819
10.0,2361,3767.95859
11.0,2635,3781.520177
12.0,2441,3793.959966
12.0,2843,3807.041483
15.0,2872,3822.114254
14.0,2679,3834.589549
9.0,2698,3849.336203
16.0,2616,3862.027871
13.0,2647,3878.09499
15.0,2589,3890.877779
12.0,2969,3906.704778
12.0,2602,3920.865644
14.0,2734,3933.508202
16.0,3063,3949.703408
14.0,2655,3962.098352
12.0,2799,3976.673997
18.0,3041,3992.029943
17.0,3383,4010.908999
14.0,3064,4025.947167
15.0,3278,4043.786226
13.0,3182,4058.400669
7.0,3326,4074.321794
9.0,2460,4087.50902
10.0,2768,4102.402907
6.0,2886,4116.29064
17.0,3153,4133.403054
12.0,2580,4145.052788
7.0,2959,4160.12053
12.0,2635,4172.124283
18.0,3109,4188.11744
7.0,3144,4202.726758
18.0,2903,4217.497365
16.0,2655,4229.523505
11.0,2343,4241.454178
10.0,2797,4255.844799
14.0,2403,4266.709579
13.0,2830,4281.161165
13.0,2396,4291.913376
11.0,3062,4307.45321
14.0,3165,4321.985281
15.0,2788,4336.214315
17.0,2873,4351.0271
16.0,2936,4364.801069
16.0,2628,4378.461199
8.0,2917,4392.469945
10.0,3410,4411.652975
14.0,3060,4425.88564
11.0,2619,4439.580475
12.0,2729,4451.988554
13.0,2463,4464.572738
15.0,2899,4477.652606
5.0,3096,4493.459816
14.0,3164,4507.928237
15.0,2951,4523.029794
13.0,3282,4540.09187
14.0,3091,4555.939284
11.0,2377,4566.455371
16.0,2629,4580.282264
15.0,2945,4595.484409
14.0,3091,4609.937858
18.0,2968,4625.115552
5.0,3167,4640.51202
11.0,2612,4655.301764
8.0,2917,4669.530776
11.0,2936,4684.479253
15.0,3334,4700.00961
17.0,2971,4715.031233
18.0,2703,4727.31356
18.0,2784,4741.699275
16.0,2657,4753.64689
15.0,2918,4768.619635
15.0,3270,4783.609982
8.0,3165,4799.82271
10.0,3504,4816.052479
19.0,3211,4832.564832
13.0,2819,4845.614793
11.0,3347,4862.924358
15.0,2890,4876.461998
11.0,2991,4891.889985
19.0,3081,4906.249933
19.0,3100,4923.267907
18.0,2826,4936.179228
8.0,2755,4950.40129
13.0,3406,4966.187213
13.0,3139,4982.231786
17.0,2876,4995.486378
21.0,3136,5011.51993
19.0,3080,5025.736258
18.0,2743,5039.871375
15.0,3254,5056.393314
16.0,3137,5070.916879
10.0,3418,5086.979422
18.0,2852,5101.750251
16.0,3076,5117.609422
17.0,2835,5130.418896
13.0,2714,5144.449328
16.0,2691,5156.519094
12.0,3103,5172.694553
19.0,3250,5187.898198
16.0,2970,5203.266083
15.0,2602,5215.231184
18.0,2642,5228.97505
16.0,2862,5242.008209
18.0,2687,5255.764747
13.0,2660,5269.299345
12.0,3209,5283.929597
11.0,3199,5300.106372
15.0,3023,5313.726954
11.0,2786,5327.937839
15.0,2950,5341.528788
14.0,3048,5357.071211
18.0,2732,5369.439013
18.0,2602,5382.77012
15.0,2746,5395.59417
20.0,2263,5407.452058
19.0,2424,5420.457838
13.0,2460,5432.047582
18.0,2312,5444.386837
13.0,2798,5457.731721
13.0,2571,5471.550745
12.0,2716,5484.560945
15.0,2515,5498.040047
21.0,2364,5510.775158
14.0,2874,5524.700534
17.0,2426,5537.610408
11.0,2807,5551.060609
14.0,2787,5565.766647
17.0,2663,5578.829271
11.0,2613,5592.130962
12.0,2748,5606.270132
16.0,2608,5618.372468
18.0,2550,5631.551881
20.0,2407,5642.445836
20.0,2440,5655.064837
20.0,2575,5668.200137
9.0,2971,5681.627814
14.0,2672,5695.48618
13.0,2583,5707.040176
17.0,2703,5721.36999
20.0,2482,5732.698824
16.0,2590,5746.605345
16.0,2835,5760.001951
20.0,2467,5772.519243
14.0,2533,5785.631033
11.0,2804,5798.723419
17.0,2893,5814.116009
18.0,2591,5826.309949
15.0,2681,5841.101429
17.0,2530,5852.56064
16.0,2529,5867.048492
17.0,2776,5881.331616
13.0,2661,5894.512295
17.0,2611,5907.857174
18.0,2611,5919.690112
15.0,2687,5933.388827
11.0,3141,5947.978306
18.0,2612,5962.228503
14.0,2869,5976.097237
15.0,2457,5989.201446
17.0,2705,6003.772614
18.0,2573,6016.284289
15.0,2887,6032.193632
19.0,2284,6042.731268
21.0,2379,6054.990671
20.0,2466,6066.276585
11.0,2882,6081.639478
14.0,2611,6095.431071
12.0,2708,6107.677086
14.0,2631,6121.193185
19.0,2568,6133.094825
16.0,2714,6147.322831
19.0,2549,6159.22872
20.0,2527,6172.701496
16.0,2772,6187.53477
13.0,2723,6200.270777
14.0,2665,6214.548101
16.0,2586,6226.747137
14.0,2770,6241.63325
12.0,2851,6254.899941
16.0,2493,6267.75211
9.0,3525,6284.038003
18.0,2407,6296.353294
