#{"t_start": 1764983017.9367177, "env_id": "ALE/Pong-v5"}
r,l,t
-12.0,2260,2217.924371
-10.0,1957,2228.059456
-16.0,1578,2234.559858
-5.0,2569,2247.517501
-18.0,1300,2253.96908
-10.0,2536,2265.512373
-13.0,1937,2275.260541
-11.0,1998,2285.266271
-6.0,2768,2297.637969
-11.0,2078,2308.472925
-13.0,2089,2319.919681
-11.0,1942,2329.151237
-9.0,2147,2340.018511
-10.0,2419,2352.749529
-14.0,1946,2361.292564
-15.0,1768,2370.323323
-9.0,2610,2385.349665
-5.0,2991,2399.958236
-7.0,2846,2414.513881
-14.0,2132,2423.524416
-15.0,1344,2430.260852
-9.0,2123,2440.824539
-8.0,2777,2453.315374
-6.0,2452,2466.275422
-4.0,2579,2478.020782
-6.0,2331,2490.321996
-6.0,3069,2506.279374
-1.0,3072,2520.376065
-9.0,2456,2532.869272
-4.0,2834,2545.770358
-7.0,2444,2558.14162
3.0,3020,2572.018711
-10.0,1914,2581.616422
2.0,3043,2596.915407
-3.0,3014,2610.685416
2.0,3333,2627.763082
-1.0,2814,2640.605644
-1.0,3087,2656.973338
4.0,3080,2670.982884
-10.0,2359,2683.496113
5.0,2788,2696.552171
2.0,3261,2713.508911
8.0,2816,2726.260106
-1.0,3171,2742.523138
9.0,2940,2755.950899
4.0,2852,2770.413122
7.0,2550,2783.481659
4.0,2942,2796.911186
-1.0,3132,2813.044981
-5.0,2757,2825.653255
3.0,3096,2841.515442
-5.0,2595,2853.428865
12.0,2429,2865.901952
4.0,2756,2878.321762
3.0,2960,2893.528993
-3.0,3279,2908.895361
10.0,2440,2921.586524
3.0,3048,2937.320412
5.0,2972,2951.179475
5.0,2590,2964.354229
-1.0,3078,2978.532513
8.0,2358,2990.705375
9.0,2301,3001.300398
8.0,2961,3016.687289
9.0,2958,3031.28797
9.0,2421,3046.413589
4.0,2831,3062.215956
6.0,2706,3077.107375
10.0,2347,3089.734263
7.0,2612,3102.003544
5.0,2817,3116.731769
10.0,2361,3127.519338
11.0,2359,3139.849986
12.0,2617,3153.465203
9.0,2506,3165.98296
11.0,2440,3180.872844
10.0,2348,3192.394478
8.0,2341,3204.458389
6.0,3269,3219.529617
10.0,2352,3231.499052
12.0,2799,3246.578281
8.0,2573,3258.614415
8.0,2655,3272.140087
13.0,2550,3283.852871
9.0,2561,3296.933688
9.0,2492,3308.036019
7.0,2477,3320.631117
7.0,2588,3334.108623
2.0,2717,3346.769426
12.0,2500,3359.908038
14.0,2731,3372.207891
13.0,2786,3387.656231
13.0,2922,3401.796403
10.0,2796,3416.225207
18.0,2929,3429.817716
7.0,3061,3445.646361
10.0,2843,3461.437298
14.0,2709,3474.435003
12.0,2407,3488.647761
13.0,2891,3503.135439
18.0,2886,3518.549635
10.0,2500,3530.553321
12.0,2519,3543.634979
10.0,2565,3555.221187
8.0,2474,3568.024159
14.0,2530,3581.236989
11.0,2840,3594.562393
15.0,3236,3611.444284
12.0,3022,3625.527735
10.0,2643,3639.60121
12.0,2634,3651.888514
16.0,2739,3666.731921
11.0,2394,3677.48622
12.0,2340,3689.592355
17.0,2824,3704.176097
16.0,2880,3718.556545
10.0,2786,3733.0547
14.0,2973,3746.794647
9.0,2744,3762.022183
12.0,2323,3772.923055
11.0,2523,3785.834229
13.0,2360,3797.85326
14.0,2711,3810.428373
15.0,2850,3825.322711
5.0,2953,3839.58228
12.0,2692,3854.462589
11.0,3067,3870.118835
11.0,2396,3884.186253
15.0,2589,3897.097237
17.0,2843,3911.752784
13.0,2794,3925.384113
10.0,2923,3940.782263
18.0,2904,3954.582551
13.0,2862,3969.326635
18.0,2904,3982.802451
14.0,3244,4001.137415
12.0,3024,4016.397404
18.0,3027,4032.983558
10.0,3541,4050.123097
6.0,3349,4067.384422
15.0,2805,4080.732893
7.0,2683,4095.303033
16.0,2932,4109.164561
15.0,3069,4126.144494
17.0,2796,4139.02801
11.0,2747,4153.131016
6.0,2984,4167.044196
15.0,2980,4182.363334
17.0,2732,4196.404833
6.0,2928,4209.796381
12.0,3346,4226.926376
6.0,2980,4240.584587
11.0,2557,4253.716061
14.0,2471,4264.927251
10.0,2675,4278.648288
14.0,2561,4290.172892
10.0,2691,4304.006728
18.0,3025,4319.417041
10.0,3084,4333.535176
14.0,3287,4350.551123
16.0,2759,4363.352007
17.0,2799,4377.904374
15.0,2512,4389.675711
10.0,3106,4407.500071
16.0,3337,4423.113965
15.0,2688,4437.164615
11.0,2816,4449.96672
10.0,2549,4462.965592
15.0,2775,4475.473084
12.0,2845,4490.060625
12.0,2998,4503.747207
15.0,2786,4518.004252
13.0,3011,4533.968733
18.0,2850,4548.232489
12.0,2506,4560.966409
13.0,2508,4572.314513
10.0,2951,4587.624872
10.0,2986,4601.407552
15.0,2947,4616.659296
10.0,3246,4631.698027
10.0,2922,4648.346653
10.0,2709,4661.624144
12.0,3225,4678.415958
7.0,2996,4692.091819
9.0,3157,4708.263589
13.0,2918,4721.608592
19.0,2707,4735.394626
17.0,2925,4748.901651
13.0,3125,4765.076415
17.0,3218,4779.987702
16.0,3175,4796.165085
16.0,2946,4811.305733
13.0,3338,4826.74086
18.0,3009,4840.737432
18.0,3045,4856.445324
10.0,2946,4871.893256
12.0,3115,4886.530846
12.0,3056,4902.138656
5.0,3473,4919.646199
13.0,2989,4933.573375
7.0,3284,4950.522419
9.0,3352,4966.047618
14.0,3168,4982.346172
16.0,3456,4998.515449
11.0,2962,5013.609387
19.0,3102,5028.075879
18.0,3366,5045.329039
14.0,2961,5058.730805
20.0,2916,5073.683382
15.0,3042,5087.869588
18.0,2608,5101.347891
15.0,2809,5115.808892
18.0,3167,5130.419931
18.0,2773,5144.671007
20.0,2392,5155.310354
17.0,2644,5169.088176
19.0,2921,5182.746317
15.0,3022,5198.247921
17.0,2431,5209.194429
19.0,2482,5222.195727
18.0,2691,5235.96529
16.0,2536,5247.384981
14.0,2598,5260.737079
16.0,2498,5271.766334
19.0,3116,5287.636358
16.0,2701,5301.296319
19.0,2999,5314.992551
15.0,2958,5330.060129
18.0,2668,5342.079612
14.0,2871,5356.768933
17.0,2540,5368.075558
14.0,2598,5381.460536
10.0,3063,5395.989001
15.0,2686,5410.069192
17.0,2434,5423.129564
15.0,2730,5436.232493
12.0,2880,5451.551744
19.0,2481,5463.336618
13.0,2755,5478.082808
17.0,2395,5489.355133
14.0,2710,5504.005466
19.0,2308,5514.753607
13.0,2772,5529.701062
21.0,2430,5542.701278
13.0,2954,5556.853935
15.0,2587,5571.064684
18.0,2683,5583.627739
20.0,2544,5596.553003
13.0,2691,5608.749887
13.0,2606,5622.552744
20.0,2446,5635.181718
20.0,2422,5646.07914
18.0,2653,5659.736183
18.0,2644,5671.492576
10.0,2944,5686.65987
12.0,2724,5698.995529
14.0,2752,5713.377572
20.0,2485,5726.199565
15.0,2596,5738.364183
19.0,2608,5752.490203
14.0,3012,5766.46224
21.0,2368,5778.427319
13.0,2824,5791.413259
16.0,2639,5805.254474
18.0,2704,5819.818239
13.0,2747,5833.399977
21.0,2509,5846.625176
20.0,2446,5857.750968
14.0,2458,5871.800089
19.0,2466,5883.003705
13.0,2723,5897.880892
17.0,2495,5910.539553
15.0,2642,5922.470102
6.0,2770,5936.578309
16.0,2538,5948.10419
19.0,2410,5961.310112
14.0,2715,5974.34677
17.0,2575,5988.036294
14.0,2575,6001.909496
8.0,3154,6017.776306
8.0,3211,6035.325739
14.0,2472,6046.633326
18.0,2594,6060.037707
18.0,2502,6071.748846
19.0,2531,6085.272719
13.0,2713,6097.736324
19.0,2699,6111.641598
19.0,2490,6124.614377
14.0,2719,6137.22908
20.0,2384,6149.655326
21.0,2379,6160.733938
20.0,2422,6173.753589
20.0,2373,6186.364916
17.0,2617,6198.656556
18.0,2493,6212.030688
13.0,2626,6224.488636
18.0,2488,6238.039131
11.0,2945,6251.828091
18.0,2569,6265.030554
11.0,3115,6280.957572
11.0,2931,6294.282585
19.0,2539,6307.426841
