#{"t_start": 1764983017.874887, "env_id": "ALE/Pong-v5"}
r,l,t
-20.0,1098,805.624618
-17.0,1530,813.177861
-21.0,1013,816.631984
-21.0,933,821.260214
-17.0,1428,828.317043
-21.0,1064,833.631106
-20.0,984,838.674377
-20.0,921,843.260013
-20.0,1000,848.258156
-20.0,1191,852.736658
-21.0,872,857.01457
-17.0,1526,864.742787
-21.0,1126,870.351307
-20.0,1166,876.145643
-20.0,959,880.116253
-21.0,1021,885.246277
-20.0,1307,891.84437
-18.0,1381,898.764404
-19.0,1208,904.942689
-16.0,1529,911.360618
-20.0,1066,916.753648
-18.0,1102,922.610438
-20.0,1142,928.283696
-21.0,974,933.168582
-21.0,973,938.441138
-21.0,861,941.415805
-21.0,1053,947.186403
-19.0,1381,954.671713
-20.0,1230,961.006252
-20.0,1071,966.478821
-19.0,1167,974.972394
-16.0,1322,982.137462
-21.0,1038,987.463743
-17.0,1351,994.914423
-21.0,949,1000.248367
-20.0,925,1003.692039
-20.0,1111,1009.406698
-19.0,1197,1015.605264
-19.0,1042,1021.005606
-20.0,1018,1026.189973
-21.0,1002,1031.41448
-18.0,1319,1036.639927
-21.0,1064,1042.119644
-19.0,1040,1047.5351
-18.0,1431,1056.169839
-17.0,1207,1062.670549
-20.0,957,1066.592678
-19.0,1637,1076.204598
-17.0,1398,1086.819385
-18.0,1216,1094.804771
-18.0,1557,1107.02854
-20.0,1173,1116.777297
-21.0,1051,1125.561039
-20.0,1227,1134.599405
-20.0,1116,1144.159177
-19.0,1266,1155.269829
-20.0,1041,1162.007298
-21.0,913,1168.468776
-15.0,1831,1181.190268
-19.0,1203,1190.407624
-21.0,1132,1201.318112
-20.0,1194,1211.862593
-21.0,946,1218.770033
-20.0,1083,1228.968923
-19.0,1117,1238.942879
-21.0,852,1246.036466
-16.0,1552,1257.630219
-20.0,926,1265.575415
-19.0,1313,1276.589013
-18.0,1536,1283.431322
-20.0,1102,1288.959543
-20.0,1000,1293.895801
-18.0,1276,1300.235439
-20.0,1181,1306.261299
-17.0,1288,1311.376512
-16.0,1512,1318.945995
-21.0,1250,1325.254993
-20.0,1252,1331.443254
-21.0,1111,1336.962326
-16.0,1500,1343.015378
-19.0,1105,1348.603695
-18.0,1201,1354.625023
-18.0,1432,1362.028608
-21.0,1052,1367.259973
-21.0,1126,1371.408205
-14.0,1955,1381.504642
-20.0,1247,1388.124398
-19.0,1282,1394.878741
-18.0,1297,1401.606114
-17.0,1502,1408.017981
-17.0,1462,1415.863149
-17.0,1344,1423.669292
-19.0,1072,1429.308769
-18.0,1290,1435.096135
-16.0,1428,1442.769656
-20.0,1076,1448.332442
-15.0,1814,1457.605406
-17.0,1245,1463.97791
-20.0,1085,1468.048097
-19.0,1507,1475.678432
-20.0,1099,1481.161184
-15.0,1436,1488.384668
-20.0,1262,1494.74651
-16.0,1628,1501.961285
-19.0,1470,1509.725102
-19.0,1170,1515.69916
-19.0,1290,1522.401813
-16.0,1396,1527.92284
-20.0,1141,1533.952818
-19.0,1094,1539.828053
-18.0,1095,1545.402612
-16.0,1520,1553.113508
-19.0,1174,1557.47534
-20.0,975,1562.327714
-19.0,1233,1568.546615
-16.0,1569,1576.525384
-18.0,1456,1584.008133
-21.0,884,1586.954897
-19.0,1295,1593.467308
-16.0,1622,1601.738094
-15.0,1802,1610.89528
-13.0,1984,1619.804712
-16.0,1611,1628.351769
-13.0,1857,1638.288845
-14.0,2039,1647.863722
-16.0,1724,1657.357874
-18.0,1390,1664.725102
-19.0,1669,1673.284945
-18.0,1360,1678.781407
-16.0,1467,1686.291975
-11.0,2175,1698.182581
-18.0,1476,1706.025209
-20.0,1079,1710.13792
-18.0,1286,1717.305816
-19.0,1252,1724.529161
-18.0,1218,1731.107937
-16.0,1544,1739.173351
-14.0,1743,1747.182741
-19.0,1245,1753.659815
-19.0,1371,1760.982569
-19.0,1603,1769.586184
-15.0,1369,1775.475787
-15.0,2124,1787.005323
-17.0,1441,1794.739921
-19.0,1288,1801.71029
-16.0,1836,1810.355937
-14.0,1688,1819.393878
-10.0,2138,1830.99373
-14.0,1657,1838.454927
-19.0,1233,1845.364598
-13.0,2393,1858.40914
-16.0,1555,1865.358593
-16.0,1770,1875.043771
-19.0,1229,1881.879089
-15.0,1891,1891.972724
-12.0,1801,1900.441196
-18.0,1726,1909.304786
-11.0,1906,1918.971667
-15.0,1829,1926.718773
-9.0,2502,1939.570937
-16.0,1285,1946.182862
-13.0,2132,1956.159933
-17.0,1797,1966.430673
-9.0,2088,1977.985835
-16.0,1944,1986.578729
-7.0,2549,2001.327369
-14.0,1754,2011.634875
-20.0,1044,2017.104635
-10.0,2343,2028.576189
-19.0,1382,2036.095113
-13.0,2234,2047.588737
-12.0,2009,2056.186284
-14.0,1849,2065.685665
-13.0,2463,2078.630438
-16.0,1990,2089.115283
-15.0,1648,2097.837365
-10.0,2131,2108.905448
-18.0,1518,2115.421387
-17.0,1359,2122.770793
-11.0,2015,2133.046835
-14.0,1887,2141.174736
-14.0,1775,2150.179358
-10.0,2213,2161.955271
-13.0,1945,2170.609145
-10.0,2045,2181.186918
-13.0,1879,2190.899323
-10.0,2421,2202.595463
-11.0,1760,2211.692873
-12.0,2454,2224.432096
-15.0,1540,2232.256039
-10.0,2081,2241.225072
-9.0,2038,2251.52176
-16.0,1739,2260.335134
-5.0,2677,2272.472834
-9.0,2224,2283.636594
-10.0,2553,2295.022124
-9.0,2141,2305.892146
-7.0,2762,2321.041062
-12.0,1857,2329.800679
-13.0,1940,2339.600512
-6.0,2232,2351.419968
-13.0,1794,2359.308058
-10.0,2370,2371.52344
-7.0,2537,2386.1436
-7.0,2417,2397.462378
-8.0,2329,2409.52789
-13.0,1869,2417.373035
-15.0,1480,2424.791589
-12.0,2298,2436.39707
-7.0,2523,2447.504951
-10.0,2265,2459.311161
-4.0,2382,2471.690022
-8.0,2058,2480.637273
-4.0,2621,2494.969955
-2.0,2997,2508.601021
-2.0,3200,2524.813396
-8.0,2109,2535.5278
-4.0,2807,2548.207993
-5.0,2528,2561.031282
-7.0,2490,2572.060802
1.0,3339,2588.999122
4.0,2607,2600.494856
9.0,2730,2614.363463
1.0,3673,2631.623217
4.0,2988,2646.810863
-2.0,3727,2664.906661
-6.0,2431,2677.179754
-1.0,2972,2693.425095
-8.0,2897,2706.827655
6.0,3176,2723.176439
2.0,3149,2737.900041
-1.0,3038,2753.360579
-6.0,2895,2766.641599
5.0,2831,2781.199585
7.0,2755,2793.522577
6.0,2503,2806.163376
9.0,2467,2817.37751
-3.0,2788,2831.661106
9.0,2626,2845.165553
3.0,2902,2858.642922
8.0,2405,2870.841845
-3.0,2975,2884.510593
4.0,2600,2897.802626
6.0,2719,2910.416391
-4.0,2632,2924.161027
5.0,2531,2937.13777
12.0,2200,2946.966381
7.0,2838,2961.489561
5.0,2687,2973.712785
9.0,2908,2988.564206
9.0,2647,3001.019917
12.0,2327,3013.134224
8.0,2745,3027.587273
13.0,2913,3043.59678
10.0,2415,3058.984743
1.0,3109,3074.775396
11.0,2356,3087.536035
5.0,2587,3099.797005
9.0,2366,3112.133806
5.0,3072,3126.792902
11.0,2294,3138.646441
12.0,2398,3151.049374
11.0,2299,3162.415128
13.0,2598,3177.906003
10.0,2545,3191.02779
13.0,2337,3202.981423
11.0,2338,3214.877925
11.0,2603,3226.512384
11.0,2298,3238.481449
8.0,2759,3252.15364
10.0,2717,3265.945834
13.0,2347,3276.438957
8.0,2880,3291.450111
9.0,2757,3305.44199
11.0,2329,3315.79086
7.0,2717,3329.956719
6.0,2830,3343.193533
10.0,2433,3356.091742
10.0,2771,3368.732151
15.0,2704,3383.709071
8.0,3117,3398.849939
12.0,2601,3412.191511
14.0,2673,3425.895586
13.0,2858,3439.022637
9.0,2922,3454.453199
14.0,2609,3467.220917
7.0,2742,3482.927429
12.0,2403,3495.48859
12.0,3134,3511.871843
11.0,2599,3524.979377
9.0,2307,3536.998653
9.0,3009,3552.470573
10.0,2316,3562.857935
13.0,2410,3575.476344
16.0,2813,3588.72122
14.0,2750,3602.932138
11.0,3166,3617.887321
11.0,2974,3633.271868
11.0,3091,3648.230673
16.0,2969,3664.250977
9.0,2785,3677.101394
8.0,2568,3690.335675
12.0,2555,3703.560128
14.0,2844,3717.647708
13.0,2722,3732.103901
17.0,2698,3744.337001
10.0,2868,3760.098308
9.0,2397,3771.577795
11.0,2528,3784.597999
11.0,2559,3797.676929
15.0,2738,3810.388802
15.0,2710,3824.622687
13.0,2797,3837.917589
14.0,2716,3853.009771
14.0,3130,3868.869374
13.0,2322,3882.521726
11.0,2792,3896.499266
11.0,2656,3910.157718
13.0,2642,3923.022621
14.0,2566,3936.528589
13.0,3238,3952.031206
8.0,2984,3967.579251
16.0,3219,3982.674074
9.0,3278,4001.08447
14.0,3181,4017.190739
18.0,3117,4034.229644
14.0,3013,4048.58323
12.0,3179,4065.025353
14.0,2841,4078.534374
11.0,2590,4092.518455
12.0,3021,4106.91957
19.0,3131,4124.052486
12.0,2779,4136.99572
12.0,2382,4149.230989
2.0,3503,4167.273014
16.0,2738,4179.805982
14.0,3189,4196.141929
11.0,3084,4210.459806
19.0,3130,4226.484065
14.0,2683,4238.545063
5.0,2708,4252.538797
8.0,2573,4264.327735
13.0,2612,4277.802806
12.0,2683,4289.980608
12.0,2625,4303.423664
16.0,3370,4320.632361
5.0,3935,4339.226841
14.0,2924,4352.851716
13.0,3002,4368.522733
15.0,2889,4381.925794
17.0,2800,4397.463841
13.0,3145,4413.232207
14.0,3110,4429.287599
14.0,2635,4442.95449
12.0,2706,4455.201878
14.0,2593,4468.478499
14.0,2826,4481.265283
12.0,3034,4496.836565
18.0,2924,4510.05356
16.0,3053,4525.642644
18.0,2884,4540.621873
15.0,2873,4555.362328
12.0,2377,4565.897887
15.0,2635,4579.677153
15.0,2775,4594.073088
12.0,3119,4608.592767
11.0,2988,4623.988646
9.0,3311,4639.985489
12.0,2896,4656.538078
13.0,2626,4669.119344
7.0,2929,4684.134687
14.0,3086,4698.267606
12.0,2815,4712.663738
15.0,3039,4726.64243
12.0,2952,4741.707129
16.0,3030,4755.682135
8.0,3004,4771.172008
13.0,3219,4785.975346
12.0,2773,4800.167874
18.0,3044,4814.052234
20.0,3032,4829.607233
14.0,3143,4844.209027
16.0,2801,4858.693492
10.0,2937,4872.578607
15.0,2907,4887.69479
9.0,3286,4903.076923
15.0,3201,4920.565675
14.0,3176,4935.371777
18.0,2878,4950.225181
18.0,2990,4963.931041
15.0,2889,4978.810561
15.0,3152,4994.965349
17.0,2949,5008.493311
19.0,3008,5023.911711
15.0,2972,5037.688358
14.0,2912,5052.516091
18.0,3230,5067.376497
20.0,3125,5083.440559
21.0,2764,5096.039061
20.0,2588,5109.558399
15.0,2631,5121.331106
17.0,2597,5134.617561
15.0,2782,5147.125376
7.0,3270,5164.077887
17.0,2994,5178.175604
18.0,3123,5194.239151
16.0,3170,5209.089581
16.0,2575,5222.598938
15.0,2881,5237.285127
18.0,2651,5249.395536
18.0,2479,5262.047532
10.0,3276,5277.127257
21.0,2751,5290.995673
10.0,3029,5304.835517
10.0,3145,5320.746603
20.0,2902,5334.003407
14.0,3025,5349.538642
18.0,2415,5361.95028
18.0,2627,5373.78044
15.0,2637,5387.401086
10.0,2843,5400.706849
17.0,2561,5414.182873
18.0,2506,5425.934822
14.0,2833,5441.061201
19.0,2701,5453.848809
21.0,2409,5466.74178
12.0,2774,5481.601507
14.0,2353,5492.578301
16.0,2499,5506.013758
10.0,2879,5519.866753
14.0,2988,5535.850681
20.0,2592,5548.247362
13.0,2860,5563.214085
19.0,2471,5577.101021
16.0,2629,5588.85754
12.0,2741,5602.847062
19.0,2560,5614.526939
17.0,2755,5628.950267
16.0,2800,5641.751174
12.0,2708,5655.779212
18.0,2409,5668.034107
18.0,2433,5678.781417
16.0,2745,5692.999217
17.0,2449,5703.889156
17.0,2588,5717.524
15.0,2634,5729.612977
11.0,2970,5745.655869
11.0,3040,5760.094729
16.0,2756,5774.058283
15.0,2586,5787.448866
18.0,2613,5799.506912
10.0,2734,5814.091983
15.0,2527,5825.946326
19.0,2483,5839.739151
18.0,2664,5851.945691
19.0,2490,5866.167933
15.0,2522,5879.349521
16.0,2613,5892.265649
20.0,2466,5904.819615
18.0,2751,5917.251786
16.0,2513,5930.083659
15.0,2803,5944.39829
14.0,2558,5956.636904
13.0,2846,5972.102306
21.0,2381,5983.085269
14.0,2747,5997.931846
19.0,2387,6009.299537
19.0,2487,6022.86162
17.0,2449,6036.116191
17.0,2627,6048.196032
17.0,2564,6061.439076
15.0,2691,6074.204156
19.0,2593,6088.053971
20.0,2583,6099.76954
14.0,2563,6112.881361
20.0,2465,6125.635438
16.0,2667,6138.118599
11.0,2778,6152.687878
17.0,2683,6165.379192
15.0,2723,6179.895832
18.0,2631,6192.182841
13.0,2717,6206.703686
16.0,2663,6219.334934
16.0,2519,6232.973893
19.0,2553,6246.640259
16.0,2598,6258.476134
17.0,2570,6271.692482
13.0,2835,6284.462724
19.0,2522,6297.289909
